id sender,id receiver,name sender,name receiver,wire value,country sender,country receiver,trxn_id
CUST74164631,CUST58630857,CHARLOTTE FRÉCHETTE,DAWN GARRETT,1090.5,CA,CA,UEQI81751038
CUST15846283,CUST64758309,MICHELLE BROWN,IAN RICHARDS,23149.0,CA,CA,YBLC33365494
EXTERNAL732002,CUST91227779,SAANVI KRISHNAN,HEATHER NEWTON,29009.0,IN,CA,FIFY76246065
EXTERNAL735649,CUST68168605,DHARMAJAN LANKA,GILBERT RODRIGUE,5964.0,IN,CA,PNSA57349076
CUST61125639,CUST44386781,LV MEI,DR.AUDREY DEMERS,4855.0,CA,CA,YGUF78490469
EXTERNAL599155,CUST62897163,DU JING,THOMAS HERNANDEZ,3674.0,CN,CA,BVNZ65236008
EXTERNAL661527,CUST50068262,BESPALOV NIFONT ARTEM'EVICH,MARY WILLIAMS,33125.0,RU,CA,ZNCG68130449
CUST38234324,EXTERNAL619375,MÉLANIE DUGUAY,DR.TAN JIA,1340.0,CA,CA,SSMY14864839
CUST41397512,CUST32078134,YVONNE GLENN,RAPHAËL SÉGUIN,5869.0,CA,CA,ALXQ14676992
CUST10154997,EXTERNAL655223,MARGARET WALSH DDS,KAIRA SHARMA,1010.0,CA,CA,XOPN71875750
CUST93071363,EXTERNAL578439,MICHELLE PACHECO,SAIRA CHATTERJEE,3114.0,CA,IN,EAEG91058023
EXTERNAL586495,CUST40127063,PAUL MILLER,PHILIPPE MATHIEU,5585.0,US,CA,IVBS81868608
EXTERNAL767361,CUST24145421,NATHAN MILLS,DIANE CARTER,1618.0,CA,CA,AFEC46579801
EXTERNAL695768,CUST35491247,DONNA HERNANDEZ,JULIETTE DUVAL,1222.0,CA,CA,DECM69095140
CUST27419593,EXTERNAL955297,ELIZABETH JOHNSTON,ANDREA SHERMAN,7994.0,CA,US,EEXN29441484
EXTERNAL560547,CUST91785909,DR. AUGUSTO TREVIÑO,FATEH BHATTACHARYYA,1673.5,CA,CA,ZUND17304269
CUST52383128,EXTERNAL874720,DUSTIN CASE,JACKIE GRIFFIN,6424.0,CA,CA,BWNS54794205
EXTERNAL915570,CUST16389004,TIFFANY BRADLEY,EDWIN KING,1190.0,CA,CA,URCP47597487
EXTERNAL909453,CUST18062574,ANGELA FLORES,RICHARD WEST,1060.0,US,CA,DDJQ81987412
EXTERNAL474961,CUST99486236,RHEA RAVAL,CLÉMENCE NGUYEN,16667.0,IN,CA,STKN69749075
EXTERNAL767768,CUST22228476,JAMIE CRUZ,RAYMOND NIXON,5267.0,CA,CA,RSBQ31729095
EXTERNAL458431,CUST64187370,JESSICA OLSEN,TRISTAN LAROCHE,1355.0,CA,CA,JRVM14748888
EXTERNAL824846,CUST11426736,ROBERT ANDERSON,ERIK THOMPSON,3948.0,US,CA,HEXI70809391
EXTERNAL888380,CUST74327086,MATTHEW ROLLINS,DR.PARI DYAL,1940.0,CA,CA,DTVV58138628
CUST77464400,EXTERNAL262181,NICOLE RICHER,MR. CARL FLORES,2140.0,CA,CA,IUXL43915557
CUST15724400,CUST51484324,NATHANIEL GARZA,WILLIAM SCOTT,5694.0,CA,CA,DIEY69360407
EXTERNAL825520,CUST91764063,DONNA MCCULLOUGH,LINDSAY BURNS,1092.0,CA,CA,GSNZ47603313
CUST85760304,CUST92588284,DR.JEFFREY HARMON,JEREMY ARIAS,1086.0,CA,CA,EOTR42201813
CUST52851501,EXTERNAL151184,MARIA LEE,ROGER PERRON,1555.5,CA,CA,FBZX20421262
EXTERNAL697941,CUST58801140,JONATHAN DAVIS,RAYMOND SMITH,1342.0,CA,CA,DJTY48602146
CUST64065037,EXTERNAL950413,SEAN RICH,LI TING,1770.0,CA,CN,LKGJ12930625
EXTERNAL436961,CUST22115404,RYAN CORTEZ,DAVID MOODY,3972.0,AU,CA,HYYZ41640384
CUST57547614,CUST64991602,DIANA WILLIAMS,DAVID SMITH,10531.0,CA,CA,AKRO10466874
CUST35780893,CUST89042468,DAVID HINES,LARISA HARITONOVNA KRJUKOVA,3156.0,CA,CA,AVFU87506744
CUST70680209,EXTERNAL605488,ROBERT MARSH,JENNIFER JACKSON,20590.0,CA,CA,CAAL93103249
EXTERNAL453760,CUST38405524,RAMAZAN FISCHER,BOBBY RODRIGUEZ,7830.0,GE,CA,ZCPL38372295
CUST73946769,EXTERNAL366503,AARON BURGESS DVM,JOSE POOLE,9771.0,CA,CA,CWNU92084632
CUST97170137,EXTERNAL996287,KEVIN GARRETT,DEANNA MILLER,1775.0,CA,US,WCFV74971316
EXTERNAL417964,CUST38835773,DAVID DURAN,LUKIJA VLADIMIROVNA SERGEEVA,30322.0,CA,CA,OQYQ46751055
CUST48190002,EXTERNAL793876,DR.MARK BRADSHAW,AAYUSH MADAN,4870.5,CA,IN,BOOU67975106
EXTERNAL823742,CUST28763584,DANNY GARRETT,ALEXIS PIERCE,4830.0,CA,CA,IOFO31665369
EXTERNAL529054,CUST78326822,MRS MARILYN PATEL,JESSICA SMITH,15421.5,UK,CA,UZIX49268312
EXTERNAL776874,CUST15537003,BRIANNA HARRIS,REBEKAH MCMILLAN,5235.0,CA,CA,CZQY86944062
CUST59108632,EXTERNAL879264,BRENDA LEWIS,TIMOTHY RODRIGUEZ,9864.0,CA,US,YKAL32297940
CUST41512053,EXTERNAL822150,RIAAN VIRK,FROL HARLAMPOVICH BELJAEV,3376.0,CA,RU,XTHG64464197
CUST91810363,CUST63554635,CHEN YING,MARTIN WEBER,45962.0,CA,CA,BFZE51976344
EXTERNAL460347,CUST18287680,LUO HAO,YU SHU YING,1054.0,CN,CA,AFJS56417396
CUST32063991,EXTERNAL603103,MICHAEL THOMAS,ROGER PARÉ,4610.0,CA,CA,XSTO37907637
CUST37662007,EXTERNAL957409,HEATHER RHODES,DUAN KUN,11789.0,CA,CN,QFCP49699394
CUST59257248,EXTERNAL868684,DR.KENNETH WILLIAMS,KIMBERLY WARD,13742.5,CA,CA,APUD46486849
CUST61461120,CUST40261214,BRIAN HANCOCK,KATHERINE BERRY,1574.0,CA,CA,USJN54071955
CUST34017200,EXTERNAL649816,NICOLAS-VINCENT MICHAUD,ANTONIA VALLEJO FELICIANO,27460.0,CA,MX,HENV54330599
CUST71113893,EXTERNAL178798,MR. DONALD DAY,RICHARD SILVA,4798.5,CA,CA,RBKR26936969
EXTERNAL895265,CUST58427576,MARY BROWN,DR.GABRIEL GUZMAN,1688.0,CA,CA,UJKM32181734
CUST60068299,EXTERNAL195842,LAUREN PHILLIPS,BRIAN PEREZ,9849.0,CA,CA,PODJ65250721
EXTERNAL176077,CUST65013694,DR. MINENHLE MSINDAZWE,MIRAYA CHEEMA,6030.0,SA,CA,EOSP35466574
EXTERNAL606550,CUST40342025,TOMMY ERICKSON,LEAH WILLIAMS DDS,2936.5,CA,CA,VRMC83623061
EXTERNAL245846,CUST28779786,MARCIA BROWN,ERIC MOSS,8000.0,CA,CA,NSJK95047345
EXTERNAL857545,CUST52601672,RYAN FERNANDEZ DVM,MANNAT RAY,6539.0,CA,CA,DDJQ27693272
EXTERNAL920925,CUST45671034,ANGELA SPENCER,MOLLY EVANS,1910.0,CA,CA,KXWS15792546
EXTERNAL415529,CUST75300087,JONATHAN PAYNE,TARA NELSON,38305.0,AU,CA,VQTZ10470660
CUST29975570,CUST58941737,BELOVA KLAVDIJA KONSTANTINOVNA,XIE YU,1550.0,CA,CA,VQKV75853296
EXTERNAL338714,CUST59441760,FENG JIAN JUN,DAVID CAMPBELL,15171.0,CN,CA,BMPJ87922904
EXTERNAL415489,CUST28825028,MARY WILSON,SÉBASTIEN LEFEBVRE,21700.0,US,CA,TVAV47551748
CUST95111134,CUST48019249,TARA FLETCHER,CAITLIN WILSON,3485.0,CA,CA,STZT77376678
CUST66454604,EXTERNAL788077,BRANDI SMITH,MADHUP SASTRY,13467.0,CA,CA,KOON18917161
CUST16803970,EXTERNAL187458,WILLIAM MILLER,ROBERT OLSON,4586.0,CA,CA,EHGA28461646
CUST97658383,EXTERNAL835842,GLENN MARTIN,MARGARITA BOLESLAVOVNA DENISOVA,4180.0,CA,RU,EWWB39150067
EXTERNAL461090,CUST48669225,BLAKE LE,JACQUES ALLARD,10758.0,US,CA,XKVJ68939649
CUST13643776,CUST27998702,JEAN BOUDREAU,HE JUN,9194.0,CA,CA,ALQK41395719
CUST18340927,CUST52189961,CHARLOTTE ARCHAMBAULT,VALÉRIE RENAUD,3356.0,CA,CA,IYME13692718
CUST35745886,CUST39272807,DAVID KIRBY,AMANDA ROBERTS,5518.0,CA,CA,SIHG73312500
CUST73567835,EXTERNAL776434,PETER VARGAS,LAURIE PLOURDE,1216.0,CA,CA,KBKM45596224
CUST89087338,EXTERNAL714854,NATHAN BEAUDOIN,MISS NICOLA GILBERT,12176.0,CA,SA,NOVK40705022
EXTERNAL272642,CUST44048204,PATRICIA SMITH,MATTHEW RUBIO,4924.5,AU,CA,GIGF96293846
CUST81425339,EXTERNAL192976,MENG GANG,EMILY MARTIN,1370.0,CA,CA,FOFE28265618
EXTERNAL714726,CUST21713923,NATHANIEL COLE,DR.KATRINA PAYNE,2442.0,CA,CA,RBMX21319645
EXTERNAL932434,CUST34681434,ZHANG TING,LUC BÉLISLE,1576.0,CN,CA,ZKKL96575553
EXTERNAL847935,CUST50040560,MARCEL VINCENT-LAVOIE,GREGORY DAVIDSON,1202.5,CA,CA,FAOF72198509
CUST86753263,CUST45630531,NAINA HARITONOVNA EVSEEVA,RAPHAËL-YVES LESSARD,3558.0,CA,CA,CCEE29656765
EXTERNAL816493,CUST94388776,CONOR SHARP,RONALD JACOBS,14544.5,UK,CA,AQNJ94949538
EXTERNAL634737,CUST84809705,EMMANUELLE TRUDEL,CHRISTINE MCCARTHY,28410.0,CA,CA,DHNE22876052
EXTERNAL648603,CUST48850650,KOROLEVA ANZHELIKA MATVEEVNA,IRMA ORNELAS FLÓREZ,1099.5,RU,CA,KQHW40370720
EXTERNAL936179,CUST55024849,JAYANT LAL,FRANCISCO MILLS,1450.0,CA,CA,HVZE12983997
CUST49652940,CUST41347911,LUC MATHIEU,DHRUV SHETH,1135.0,CA,CA,HUMU86302136
CUST79641384,CUST23647017,DR.TERESA WILSON,RYAN OLSEN,1166.0,CA,CA,SQMH62544156
CUST75111872,CUST51359982,DR.MAUREEN MITCHELL,CATHERINE YATES,1852.0,CA,CA,VLIM47525255
CUST97970210,EXTERNAL339766,JEREMY GEORGE,ÉRIC TARDIF,1114.0,CA,CA,GRRM58188466
CUST31652369,CUST58116627,RASHA KAPUR,LAURENCE DURAND,1400.5,CA,CA,TCVB61155788
CUST66685900,EXTERNAL415022,CAMERON LIVINGSTON,JOHN HANSEN,1956.0,CA,CA,PXMH46779111
EXTERNAL195819,CUST73917714,VRITIKA KEER,STEPHANIE LOWERY,4067.5,IN,CA,EVQP33829858
EXTERNAL328903,CUST78718066,IPAT ANTIPOVICH SHIRJAEV,CAMERON CASEY,33593.0,RU,CA,SKOT52519433
EXTERNAL754907,CUST94786822,JAMES HOWARD,NATALIE WHITE,3700.0,CA,CA,SIMH87086055
CUST49419551,CUST98457021,DONALD HARRIS,ANAY IYER,1583.0,CA,CA,FQYE54990057
CUST52107895,EXTERNAL806783,DR.SHAWN KING,TYLER WALKER,1159.5,CA,CA,DPBZ56993984
EXTERNAL119012,CUST94732593,AMANDA HARRIS,ALEXANDER JOHNSON,4247.0,US,CA,WABH83632139
EXTERNAL868721,CUST94876053,ANAYA IYENGAR,LISA LEWIS,6790.0,IN,CA,EADI92299972
EXTERNAL550090,CUST70575732,PAHOMOV VARFOLOMEJ JUL'EVICH,WILLIAM GRIFFIN,7348.5,RU,CA,DHCJ84147710
CUST97588188,EXTERNAL769251,DWAYNE LEWIS,ARCELIA VIGIL,5440.5,CA,CA,SRVT82627159
CUST45674350,CUST98840303,DAVID COOLEY,DR.EDWARD FUENTES,5798.5,CA,CA,VZFB38321066
EXTERNAL732010,CUST81799721,ELIZABETH SCHMIDT,CASSANDRA KENNEDY,5300.0,CA,CA,BPOT38921784
EXTERNAL939774,CUST79150085,ROBERT CRUZ,CHRISTOPHER JOHNSON,5352.0,CA,CA,FCDW14180608
EXTERNAL163762,CUST43359073,ANAHITA SANT,ANDRÉE GOULET,1818.0,CA,CA,DEPO92555169
EXTERNAL309751,CUST44807980,BRANDY BROWN,MEGAN PARKER,30112.0,AU,CA,ZQYK95602771
EXTERNAL844133,CUST85717791,JOSEPH DUGUAY,MARY CALDWELL,5740.0,CA,CA,VRCC13688012
EXTERNAL331024,CUST32113824,JAMES ROBLES,DR.RONALD DONALDSON,1154.0,CA,CA,ZQXB97372760
EXTERNAL987481,CUST24900651,ARIEL BATES,LAURA PETERSEN,2329.0,CA,CA,XTHM13311289
CUST75436720,CUST18639517,MICHAEL SMITH,WILLIAM PERRON,1779.5,CA,CA,KTIS45535312
CUST91782301,CUST38554785,PÉNÉLOPE ALLARD,HALEY ORTIZ,2818.0,CA,CA,JLPS52712724
EXTERNAL277155,CUST94012555,SIYA HARI,STEVEN HARRIS,5257.5,IN,CA,FMIU89995412
CUST42964021,CUST15179749,PAUL CRAWFORD,DR.JEFFREY PEREZ,3954.0,CA,CA,ULNC70169146
EXTERNAL659801,CUST74501796,JOSEPH CAMPBELL,DR.LUCAS GAGNÉ,5030.0,US,CA,VBQZ67485553
CUST34786133,EXTERNAL645841,MELISSA GOMEZ,CHANTAL MARCOTTE,1575.0,CA,CA,NEBF90559903
EXTERNAL755401,CUST28893360,ANIRUDDH DEWAN,NAVYA DESAI,19861.0,IN,CA,DJKZ75645834
CUST73932514,EXTERNAL775296,LORRAINE DEMERS,KAREN WALKER,6286.5,CA,CA,DOKI77097313
CUST95470641,EXTERNAL958863,CLAIRE-SIMONE MARTEL,CHRISTOPHER BENNETT,4078.0,CA,US,ELKR10809070
CUST33425314,EXTERNAL290852,JESSE THOMAS,CAROL THOMAS,4313.0,CA,CA,GKDL12843185
CUST34527620,EXTERNAL435115,LISA ENGLISH,LIU HAO,7129.5,CA,CA,VWOC16076336
CUST71759051,CUST78661986,BENJAMIN JOHNSON,MARK KAISER,1901.0,CA,CA,KOQQ72961321
CUST27114436,CUST23860818,TODD ROMERO,BRIAN CHAN,16042.5,CA,CA,BAYG31221504
CUST46711567,CUST56419214,ÉTIENNE VALLÉE,RITA CALDWELL,8222.0,CA,CA,GARV45705930
EXTERNAL159901,CUST71572729,MISTY GARCIA,DIVYANSH ARORA,1161.0,CA,CA,YZQI46409889
EXTERNAL374419,CUST68147585,SHAO CHAO,MEGHAN CHAPMAN,3512.0,CA,CA,AMCN74070525
EXTERNAL910458,CUST18332444,RICHARD MANNING,CRYSTAL COLLINS,684.0,US,CA,UOMW68956821
CUST38904297,CUST89619645,ODETTE LÉTOURNEAU,ALEXANDRE CARRIER,1400.0,CA,CA,CHPE74324458
EXTERNAL606192,CUST22005951,DULCE MARÍA JUAN PEREA URÍAS,CORY AUSTIN,2852.0,CA,CA,VJZO47087233
EXTERNAL493380,CUST79302801,MICHAEL HARRISON,MICHAEL EVANS,1120.0,CA,CA,FAKV46893539
CUST18386838,CUST48120717,SONG YU,CÉLINA ROBITAILLE,1313.0,CA,CA,JPYE27604215
EXTERNAL503711,CUST42508420,SAZONOVA GALINA LEONIDOVNA,LIU PENG,13578.5,RU,CA,ZDHJ46187794
CUST65521574,CUST33485333,DR.ANDREW MCKAY,STEPHANIE WASHINGTON,2545.0,CA,CA,DMMT34989553
EXTERNAL334410,CUST75309158,VIKENTIJ TIMUROVICH LAPIN,BRADLEY ROACH,4348.5,RU,CA,SDMD53182622
EXTERNAL878165,CUST36053301,FRANÇOIS LAPIERRE,RUBEN MARSHALL,1536.5,CA,CA,XDDJ51702732
EXTERNAL172633,CUST94776133,SHANNON LEE,MONICA WOLFE,7099.5,CA,CA,ODFP90968932
EXTERNAL160888,CUST39553892,JAY BOYD,JIM CHASE,8829.5,CA,CA,TPPA97330133
EXTERNAL732660,CUST76116343,SHUAI SHU LAN,SUN YAN,16336.0,CN,CA,GFPB12990602
CUST78422023,EXTERNAL285594,CHRISTINA BECKER,MARTIN LEE,1705.5,CA,CA,CKPA26062384
CUST89589982,CUST60478212,JESSICA BROWNING,ROSALIE-CATHERINE DUBÉ,2038.5,CA,CA,OIKH60965485
EXTERNAL963666,CUST24847867,STÉPHANE RENAUD-PARÉ,RITVIK ISSAC,1064.0,CA,CA,CKZH89769135
CUST67596955,CUST80998978,WARREN ORTEGA,AUSTIN MEYER,13122.0,CA,CA,PUQN73211638
EXTERNAL931451,CUST53074109,BRADLEY HENDERSON,SAVANNAH JENKINS,2776.0,CA,CA,OMFD26639679
EXTERNAL622586,CUST84649935,JEFFREY MARTINEZ,VERONICA LEWIS,4160.0,CA,CA,JRCT79030082
CUST63414534,EXTERNAL371395,KIMBERLY BROWN,ZHAO JUAN,5592.0,CA,CN,EIHA62851607
CUST82711336,CUST83392294,YANG YANG,JEREMY ORTIZ,3899.5,CA,CA,LQBU64513367
EXTERNAL730969,CUST69361501,VINCENT LEWIS,PAMELA MORALES,46932.5,US,CA,JWXY39191474
CUST32853899,CUST31990273,MAKAYLA JACKSON,DR.PURAB CHOUDHRY,3481.5,CA,CA,LVCG29995474
CUST58927356,EXTERNAL345436,TARAN GULATI,KATRINA COPELAND,1233.5,CA,CA,ZEVM50516341
CUST96981389,EXTERNAL638695,JOSE LONG,PATRICIA GAINES,3175.5,CA,CA,HECN29142411
CUST31365299,CUST58946639,RODNEY MURPHY,DR.JÉRÔME DESBIENS,2799.0,CA,CA,UACG23147324
CUST68085126,CUST68397069,STEFANIE RIVERA,ZACHARY WALKER,1075.0,CA,CA,VLFW50228796
CUST36262897,CUST43471104,MOLLY JACKSON,DR.MARC NOËL,1091.0,CA,CA,XNDE50078785
CUST19431458,CUST26204790,DR.SANDRA KRAMER,SANDRA WHITE,1437.0,CA,CA,ICJA74189521
EXTERNAL961681,CUST36259356,SHARON STEVENS,BRIANNA DOWNS,6400.0,CA,CA,GBEV70506289
EXTERNAL448125,CUST71695193,SHALV KRISHNA,KATHERINE BONILLA,8905.0,IN,CA,JGLE21831741
CUST45555924,EXTERNAL596656,FRANK HOFFMAN,ADAM SHARP,3048.0,CA,US,NXCB54779381
EXTERNAL694578,CUST25091342,HANNAH CLARK,JANET PEREZ,5386.0,CA,CA,PPJH80513453
CUST92659507,EXTERNAL276366,KIMBERLY JACKSON,DR.PIERRE DION,4393.5,CA,CA,QBKX87841592
CUST49933804,CUST18729463,MR. JOHN JOSEPH,MISHTI SASTRY,9834.0,CA,CA,QJYW34872653
EXTERNAL921424,CUST14378266,JONATHAN DAVIS,REBECCA KEITH,1232.0,CA,CA,SBVK74361477
CUST32421002,CUST13732681,DIANE BROWN,THOMAS GAY MD,2886.0,CA,CA,KOUY40395972
CUST20019026,EXTERNAL593950,DR.JERRY PATTERSON,MICHELE MORALES,8303.0,CA,CA,QOMI90732401
EXTERNAL198824,CUST56131347,LAURA GUZMAN,TRACY HERNANDEZ,4580.0,CA,CA,MDGG56085728
EXTERNAL472502,CUST33335914,ONKAR KHURANA,DR.WANG FAN,1330.0,CA,CA,RYOF56381996
CUST16933600,CUST81608582,BELINDA OLSON,JEREMY RAMIREZ,5334.0,CA,CA,JVQG94545824
CUST77779918,CUST99352253,DANIEL JONES,STEPHANIE STONE,1450.0,CA,CA,YTHH72952851
CUST37841461,EXTERNAL757203,SYLVIE LANGLOIS,MARY COFFEY,10591.0,CA,CA,ISJK29246556
EXTERNAL258377,CUST55041202,CATHY DIAZ,TAMMY CARPENTER,1360.0,US,CA,YBEB76727381
CUST48765569,EXTERNAL159015,MAUDE-NATHALIE DESBIENS,JOSEPH MCKEE,1622.0,CA,CA,IIZT89451424
CUST55211837,EXTERNAL674081,FRANCES DAVENPORT,KEVIN BROWN,3549.0,CA,AU,QPVI87199061
CUST97896627,EXTERNAL103224,DENNIS WARD,IAIN WILKINS,6782.0,CA,UK,GCAQ18226744
CUST39842313,CUST14079944,DEBORAH HINTON,JEANNINE-THÉRÈSE MATHIEU,1060.0,CA,CA,GDEV54597322
CUST28461256,CUST91758075,DAVID DUDLEY,DRISHYA RAJAN,1476.0,CA,CA,WCDF43668211
EXTERNAL809521,CUST16102170,DARRYL MOORE,CODY ANDERSON,33462.0,US,CA,KMUD98845546
EXTERNAL930441,CUST94639080,TAISIJA FILIPPOVNA ODINTSOVA,DR.KYLE HENDERSON,37305.0,RU,CA,XRHR50377249
EXTERNAL949096,CUST75813135,DEBORAH MCFARLAND,IND.REBECCA JOHNSON,6493.0,CA,CA,KRYW30087179
EXTERNAL342882,CUST14309686,NOELIA MERINO COLUNGA,LISA REED,1196.5,CA,CA,ZUHQ26039077
EXTERNAL977007,CUST46347934,MANJARI GREWAL,JOSE MENDEZ,4635.0,IN,CA,PLOM54752428
CUST35300353,EXTERNAL948606,DR.MIGUEL FISHER,JEREMY LARSEN,12117.0,CA,US,TKDI78406522
EXTERNAL216348,CUST50276528,MATTHEW SIMMONS,REGINALD BRADSHAW,4140.0,CA,CA,XHLU14895620
CUST26950259,EXTERNAL503744,ISAIAH JOHNSON,HOLLY ANDERSON,10486.0,CA,CA,WTFJ74897853
EXTERNAL346145,CUST59370730,YUVAAN JOHAL,DUSTIN MURRAY,575.0,IN,CA,JIOH70964967
CUST38465365,CUST84582213,ANNE-SUSANNE VALLÉE,JAMES BATES,5816.0,CA,CA,TZDP45257338
EXTERNAL363613,CUST65781172,NATHAN SHAW,GUY MARTINEAU,8878.0,US,CA,MILW24127010
CUST44560205,EXTERNAL848077,JANICE POTTER,NICHOLAS SIMS,2215.0,CA,CA,ETUF68047985
EXTERNAL943684,CUST79719240,LUC DUPUIS,KELLY WILLIAMS,5790.0,CA,CA,ZVNY71768091
EXTERNAL156446,CUST31875053,NOËL BOUCHARD,VICKI WEBER,1005.0,CA,CA,XUQK19309747
CUST15084046,EXTERNAL546085,JULIE MACK,ROBERT LANG,4361.0,CA,US,RXEI41230061
EXTERNAL863934,CUST80470374,CHRISTOPHER COLEMAN,STACY PARSONS,9879.0,US,CA,XXIO38007214
CUST79424909,EXTERNAL464000,TODD SMITH,MAJJA VADIMOVNA SHAROVA,1579.5,CA,RU,JUXC74404035
CUST68966585,CUST75882372,PETER GONZALES,MRS. DAWN MEADOWS MD,1080.0,CA,CA,ESNF85515098
EXTERNAL107470,CUST53526531,BÉATRICE LEDUC,SARAH SNOW,3132.0,CA,CA,SQBN54171945
CUST24628346,CUST49874363,ARMAAN KARA,CYNTHIA HENSON,8429.0,CA,CA,LACI82587715
EXTERNAL263408,CUST96868430,ASHLEY GREGORY,KARA SMITH,1500.0,CA,CA,ZVTP57769080
EXTERNAL667423,CUST87083047,SOPHIA LONG,JOSEPH MOORE,3671.0,CA,CA,HRTK82109816
CUST18042266,EXTERNAL241822,DARSHIT KARPE,GUSTAV KLAPP,13034.0,CA,GE,YOQO52962382
CUST69394484,CUST11430493,RACHEL WASHINGTON,AARON STONE,1063.0,CA,CA,ZZLW97508257
CUST81199813,CUST73628539,HANNAH WILSON,DANIELLE NAVARRO,4087.5,CA,CA,WUFI67370034
EXTERNAL277641,CUST31476467,ZHANG HONG XIA,ANDREA DOWNS,7950.5,CN,CA,GZTF84594709
CUST12327927,EXTERNAL459636,SHARON ADAMS,MARY MOORE,3468.0,CA,CA,MLBY81086626
CUST49251619,EXTERNAL935876,ÉLISE SMITH,JOHN SMITH,5480.0,CA,US,QWAY75504183
EXTERNAL772438,CUST73576383,RILEY HENDRIX,ROBERT SANCHEZ,4855.0,CA,CA,UGNE85501717
EXTERNAL430815,CUST66468874,DR.DAVID WELLS,STEVEN PEREZ,4014.0,CA,CA,QEEY48378814
EXTERNAL809061,CUST86598823,SHAMIK BAHRI,ANTOINE SÉGUIN,2688.0,CA,CA,IFRP99595128
CUST24592146,EXTERNAL185131,TODD DURHAM,MARC RAYMOND,1882.0,CA,CA,BLZC38216735
CUST82330858,CUST34200336,ISABELLE MORISSETTE,DR.CURTIS JOHNSON,1460.0,CA,CA,JXGG62703582
EXTERNAL841141,CUST38771339,DANIEL SANTOS,DR.BERNARD-PATRICK DUMONT,3835.5,CA,CA,DFXR62699410
EXTERNAL322243,CUST95095223,PHILLIP WATKINS,JOSHUA PARKER,1400.0,CA,CA,UKKC26624134
CUST59546219,CUST36582432,DR.NATHALIE PROVOST,EUGENE KLINE,4374.0,CA,CA,FPRS59121832
EXTERNAL705406,CUST89982417,JOSEPH HAYNES,ASHLEY SNYDER,13371.5,AU,CA,KWAS23612195
EXTERNAL945384,CUST14078561,MECHISLAV BORISLAVOVICH EMEL'JANOV,JASON VASQUEZ,5283.0,RU,CA,ZKUS87191903
EXTERNAL651996,CUST37211607,BRETT HERNANDEZ,JENNIFER DAVENPORT,3523.0,US,CA,NLSB61584959
EXTERNAL206937,CUST14172849,JOSE HUNTER,ALEXANDRA LEMIRE,6235.0,CA,CA,EHHW81628951
EXTERNAL955416,CUST93521980,KATIE MARTINEZ,VALÉRIE CHOUINARD,9600.0,CA,CA,QZGH40176840
CUST30845531,EXTERNAL748952,STEPHANIE JOHNSON,DR DOROTHY BROWN,1558.0,CA,UK,TAAU85055693
CUST90313960,EXTERNAL927489,LORI MCKENZIE,GAVIN RODRIGUEZ,3802.5,CA,CA,DNDT86227725
EXTERNAL691042,CUST57664809,ANTHONY MARTINEZ,ZHOU CHANG,1384.0,US,CA,QLNY46302910
CUST95826806,EXTERNAL631653,RÉMY MORISSETTE,ROSALIE TESSIER,3055.0,CA,CA,HZZX44810308
CUST78547260,CUST73102698,YUVRAJ  LAD,ELIZABETH GENTRY,1120.0,CA,CA,NQQY81446435
EXTERNAL765985,CUST99419998,DR. ANDREA TURNER,IND.KIMBERLY MARTINEZ,7881.0,CA,CA,QQDB64403072
CUST83954394,CUST21117612,JENNIFER COX,DANIELLE MANNING,10946.0,CA,CA,IRHN55320331
CUST93604633,EXTERNAL326277,RYAN PAGE,ROBERT GARCIA,2490.0,CA,AU,FLEM95206562
EXTERNAL602791,CUST26583671,JUSTIN STANLEY,JULIEN TRUDEL,5700.0,CA,CA,GAWW31125920
EXTERNAL662717,CUST69614738,MICHELLE DIAZ,WILLIAM PIERCE,3924.0,CA,CA,STVS38581535
EXTERNAL379346,CUST21440405,DR.JESSICA CAMACHO,JEAN RICHARD,7109.0,CA,CA,ISDU65035674
EXTERNAL516954,CUST65605424,DR.MATTHEW ROSE,DEBORAH NORRIS,1550.0,CA,CA,JFLU47166744
EXTERNAL544127,CUST42511352,SAMUEL CHANEY,ZHANNA L'VOVNA NIKONOVA,31320.0,AU,CA,DTAL95745132
CUST82201332,EXTERNAL861130,JAMIE GOODMAN,DR. GABRIELLE GRAY,4049.5,CA,CA,GPOJ77257432
EXTERNAL112331,CUST17392408,JOSHUA MOORE,LOUISE GAUDREAULT,2579.5,CA,CA,SZIP96834883
EXTERNAL380820,CUST87316362,AGUSTÍN BELTRÁN,JORDAN PITTS,6589.0,MX,CA,BQBS46482008
CUST40652530,CUST28180107,DOMINIQUE THIBAULT,SHANNON ROSS,1713.0,CA,CA,JUTV15397983
EXTERNAL931318,CUST91495209,KATHLEEN SOTO,YUVAAN SASTRY,15153.5,US,CA,ZBSD79440968
EXTERNAL863649,CUST89386103,DR. LUCÍA COLUNGA,XAVIER FOURNIER,4104.0,MX,CA,JVTG35580172
CUST92989398,EXTERNAL471467,ANGELA PHILLIPS,COLIN COX,1032.0,CA,CA,OPMG49215032
CUST15907418,EXTERNAL574393,JOSÉPHINE-FLORENCE THERRIEN,LV SHU ZHEN,1710.0,CA,CN,ZXZD95359403
EXTERNAL309586,CUST96628509,WILLIAM JACKSON,PEGGY SIMS,45577.0,US,CA,UNGD19259174
CUST24473412,EXTERNAL879173,THÉODORE CROTEAU,ADAM SMITH,3176.0,CA,US,LPKH99587438
